OrderID,ProductName,CategoryName,Company_Name,UnitPrice,Quantity,Discount,Purchase
10753,Longlife Tofu,Produce,Franchi S.p.A.,10,5,0,50.00
10753,Rogede sild,Seafood,Franchi S.p.A.,9.5,4,0,38.00
10754,Boston Crab Meat,Seafood,Magazzini Alimentari Riuniti,18.4,3,0,55.20
10755,Gnocchi di nonna Alice,Grains/Cereals,Bon app',38,30,0.25,855.00
10755,Gudbrandsdalsost,Dairy Products,Bon app',36,25,0.25,675.00
10755,Ravioli Angelo,Grains/Cereals,Bon app',19.5,14,0.25,204.75
10755,Zaanse koeken,Confections,Bon app',9.5,30,0.25,213.75
10756,Carnarvon Tigers,Seafood,Split Rail Beer & Ale,62.5,21,0.2,1050.00
10756,Gudbrandsdalsost,Dairy Products,Split Rail Beer & Ale,36,20,0.2,576.00
10756,Inlagd Sill,Seafood,Split Rail Beer & Ale,19,20,0.2,304.00
10756,Scottish Longbreads,Confections,Split Rail Beer & Ale,12.5,6,0.2,60.00
10757,Raclette Courdavault,Dairy Products,Save-a-lot Markets,55,7,0,385.00
10757,Sasquatch Ale,Beverages,Save-a-lot Markets,14,30,0,420.00
10757,Tarte au sucre,Confections,Save-a-lot Markets,49.3,30,0,1479.00
10757,Wimmers gute Semmelknödel,Grains/Cereals,Save-a-lot Markets,33.25,24,0,798.00
10758,Filo Mix,Grains/Cereals,Richter Supermarkt,7,60,0,420.00
10758,Gumbär Gummibärchen,Confections,Richter Supermarkt,31.23,20,0,624.60
10758,Outback Lager,Beverages,Richter Supermarkt,15,40,0,600.00
10759,Mascarpone Fabioli,Dairy Products,Ana Trujillo Emparedados y helados,32,10,0,320.00
10760,Ipoh Coffee,Beverages,Maison Dewey,46,30,0.25,1035.00
10760,NuNuCa Nuß-Nougat-Creme,Confections,Maison Dewey,14,12,0.25,126.00
10760,Schoggi Schokolade,Confections,Maison Dewey,43.9,40,0,1756.00
10761,NuNuCa Nuß-Nougat-Creme,Confections,Rattlesnake Canyon Grocery,14,35,0.25,367.50
10761,Rhönbräu Klosterbier,Beverages,Rattlesnake Canyon Grocery,7.75,18,0,139.50
10762,Chartreuse verte,Beverages,Folk och fä HB,18,16,0,288.00
10762,Gnocchi di nonna Alice,Grains/Cereals,Folk och fä HB,38,60,0,2280.00
10762,Manjimup Dried Apples,Produce,Folk och fä HB,53,28,0,1484.00
10762,Zaanse koeken,Confections,Folk och fä HB,9.5,30,0,285.00
10763,Guaraná Fantástica,Beverages,Folies gourmandes,4.5,20,0,90.00
10763,Gustaf's Knäckebröd,Grains/Cereals,Folies gourmandes,21,6,0,126.00
10763,Sir Rodney's Scones,Confections,Folies gourmandes,10,40,0,400.00
10764,Aniseed Syrup,Condiments,Ernst Handel,10,20,0.1,180.00
10764,Chartreuse verte,Beverages,Ernst Handel,18,130,0.1,2106.00
10765,Louisiana Fiery Hot Pepper Sauce,Condiments,QUICK-Stop,21.05,80,0.1,1515.60
10766,Chang,Beverages,Ottilies Käseladen,19,40,0,760.00
10766,Scottish Longbreads,Confections,Ottilies Käseladen,12.5,40,0,500.00
10766,Uncle Bob's Organic Dried Pears,Produce,Ottilies Käseladen,30,35,0,1050.00
10767,Singaporean Hokkien Fried Mee,Grains/Cereals,Suprêmes délices,14,2,0,28.00
10768,Camembert Pierrot,Dairy Products,Around the Horn,34,15,0,510.00
10768,Flotemysost,Dairy Products,Around the Horn,21.5,12,0,258.00
10768,Gorgonzola Telino,Dairy Products,Around the Horn,12.5,50,0,625.00
10768,Gustaf's Knäckebröd,Grains/Cereals,Around the Horn,21,4,0,84.00
10769,Filo Mix,Grains/Cereals,Vaffeljernet,7,15,0.05,99.75
10769,Jack's New England Clam Chowder,Seafood,Vaffeljernet,9.65,30,0.05,275.02
10769,Sirop d'érable,Condiments,Vaffeljernet,28.5,20,0,570.00
10769,Tarte au sucre,Confections,Vaffeljernet,49.3,15,0,739.50
10770,Queso Cabrales,Dairy Products,Hanari Carnes,21,15,0.25,236.25
10771,Flotemysost,Dairy Products,Ernst Handel,21.5,16,0,344.00
10772,Raclette Courdavault,Dairy Products,Lehmanns Marktstand,55,25,0,1375.00
10772,Thüringer Rostbratwurst,Meat/Poultry,Lehmanns Marktstand,123.79,18,0,2228.22
10773,Alice Mutton,Meat/Poultry,Ernst Handel,39,33,0,1287.00
10773,Gorgonzola Telino,Dairy Products,Ernst Handel,12.5,70,0.2,700.00
10773,Rhönbräu Klosterbier,Beverages,Ernst Handel,7.75,7,0.2,43.40
10774,Gorgonzola Telino,Dairy Products,Folk och fä HB,12.5,2,0.25,18.75
10774,Louisiana Hot Spiced Okra,Condiments,Folk och fä HB,17,50,0,850.00
10775,Ikura,Seafood,The Cracker Box,31,6,0,186.00
10775,Laughing Lumberjack Lager,Beverages,The Cracker Box,14,3,0,42.00
10776,Gorgonzola Telino,Dairy Products,Ernst Handel,12.5,16,0.05,190.00
10776,Manjimup Dried Apples,Produce,Ernst Handel,53,120,0.05,6042.00
10776,Rogede sild,Seafood,Ernst Handel,9.5,27,0.05,243.68
10776,Singaporean Hokkien Fried Mee,Grains/Cereals,Ernst Handel,14,12,0.05,159.60
10777,Singaporean Hokkien Fried Mee,Grains/Cereals,Gourmet Lanchonetes,14,20,0.2,224.00
10778,Jack's New England Clam Chowder,Seafood,Berglunds snabbköp,9.65,10,0,96.50
10779,Pavlova,Confections,Morgenstern Gesundkost,17.45,20,0,349.00
10779,Tarte au sucre,Confections,Morgenstern Gesundkost,49.3,20,0,986.00
10780,Original Frankfurter grüne Soße,Condiments,LILA-Supermercado,13,15,0,195.00
10780,Outback Lager,Beverages,LILA-Supermercado,15,35,0,525.00
10781,Gnocchi di nonna Alice,Grains/Cereals,Wartian Herkku,38,20,0.2,608.00
10781,Longlife Tofu,Produce,Wartian Herkku,10,35,0,350.00
10781,Tourtière,Meat/Poultry,Wartian Herkku,7.45,3,0.2,17.88
10782,Gorgonzola Telino,Dairy Products,Cactus Comidas para llevar,12.5,1,0,12.50
10783,Côte de Blaye,Beverages,Hanari Carnes,263.5,5,0,1317.50
10783,Gorgonzola Telino,Dairy Products,Hanari Carnes,12.5,10,0,125.00
10784,Chartreuse verte,Beverages,Magazzini Alimentari Riuniti,18,2,0.15,30.60
10784,Inlagd Sill,Seafood,Magazzini Alimentari Riuniti,19,30,0,570.00
10784,Mozzarella di Giovanni,Dairy Products,Magazzini Alimentari Riuniti,34.8,30,0.15,887.40
10785,Ikura,Seafood,GROSELLA-Restaurante,31,10,0,310.00
10785,Rhönbräu Klosterbier,Beverages,GROSELLA-Restaurante,7.75,10,0,77.50
10786,Nord-Ost Matjeshering,Seafood,Queen Cozinha,25.89,15,0.2,310.68
10786,Northwoods Cranberry Sauce,Condiments,Queen Cozinha,40,30,0.2,960.00
10786,Rhönbräu Klosterbier,Beverages,Queen Cozinha,7.75,42,0.2,260.40
10787,Chang,Beverages,La maison d'Asie,19,15,0.05,270.75
10787,Thüringer Rostbratwurst,Meat/Poultry,La maison d'Asie,123.79,20,0.05,2352.01
10788,Rhönbräu Klosterbier,Beverages,QUICK-Stop,7.75,40,0.05,294.50
10788,Teatime Chocolate Biscuits,Confections,QUICK-Stop,9.2,50,0.05,437.00
10789,Carnarvon Tigers,Seafood,Folies gourmandes,62.5,30,0,1875.00
10789,Scottish Longbreads,Confections,Folies gourmandes,12.5,18,0,225.00
10789,Steeleye Stout,Beverages,Folies gourmandes,18,15,0,270.00
10789,Vegie-spread,Condiments,Folies gourmandes,43.9,30,0,1317.00
10790,Gnocchi di nonna Alice,Grains/Cereals,Gourmet Lanchonetes,38,20,0.15,646.00
10790,Uncle Bob's Organic Dried Pears,Produce,Gourmet Lanchonetes,30,3,0.15,76.50
10791,Jack's New England Clam Chowder,Seafood,Frankenversand,9.65,20,0.05,183.35
10791,Thüringer Rostbratwurst,Meat/Poultry,Frankenversand,123.79,14,0.05,1646.41
10792,Chang,Beverages,Wolski  Zajazd,19,10,0,190.00
10792,Scottish Longbreads,Confections,Wolski  Zajazd,12.5,15,0,187.50
10792,Tourtière,Meat/Poultry,Wolski  Zajazd,7.45,3,0,22.35
10793,Filo Mix,Grains/Cereals,Around the Horn,7,8,0,56.00
10793,Jack's New England Clam Chowder,Seafood,Around the Horn,9.65,14,0,135.10
10794,Tofu,Produce,Que Delícia,23.25,15,0.2,279.00
10794,Tourtière,Meat/Poultry,Que Delícia,7.45,6,0.2,35.76
10795,Alice Mutton,Meat/Poultry,Ernst Handel,39,35,0.25,1023.75
10795,Pavlova,Confections,Ernst Handel,17.45,65,0,1134.25
10796,Gudbrandsdalsost,Dairy Products,HILARION-Abastos,36,24,0.2,691.20
10796,Gula Malacca,Condiments,HILARION-Abastos,19.45,10,0,194.50
10796,Gumbär Gummibärchen,Confections,HILARION-Abastos,31.23,21,0.2,524.66
10796,Wimmers gute Semmelknödel,Grains/Cereals,HILARION-Abastos,33.25,35,0.2,931.00
10797,Queso Cabrales,Dairy Products,Drachenblut Delikatessen,21,20,0,420.00
10798,Mozzarella di Giovanni,Dairy Products,Island Trading,34.8,10,0,348.00
10798,Tarte au sucre,Confections,Island Trading,49.3,2,0,98.60
10799,Guaraná Fantástica,Beverages,Königlich Essen,4.5,20,0.15,76.50
10799,Konbu,Seafood,Königlich Essen,6,20,0.15,102.00
10799,Raclette Courdavault,Dairy Products,Königlich Essen,55,25,0,1375.00
10800,Manjimup Dried Apples,Produce,Seven Seas Imports,53,10,0.1,477.00
10800,Queso Cabrales,Dairy Products,Seven Seas Imports,21,50,0.1,945.00
10800,Tourtière,Meat/Poultry,Seven Seas Imports,7.45,7,0.1,46.94
10801,Alice Mutton,Meat/Poultry,Bólido Comidas preparadas,39,40,0.25,1170.00
10801,Thüringer Rostbratwurst,Meat/Poultry,Bólido Comidas preparadas,123.79,20,0.25,1856.85
10802,Manjimup Dried Apples,Produce,Simons bistro,53,30,0.25,1192.50
10802,Nord-Ost Matjeshering,Seafood,Simons bistro,25.89,25,0.25,485.44
10802,Pâté chinois,Meat/Poultry,Simons bistro,24,60,0.25,1080.00
10802,Tarte au sucre,Confections,Simons bistro,49.3,5,0.25,184.88
10803,NuNuCa Nuß-Nougat-Creme,Confections,Wellington Importadora,14,15,0.05,199.50
10803,Raclette Courdavault,Dairy Products,Wellington Importadora,55,15,0.05,783.75
10803,Teatime Chocolate Biscuits,Confections,Wellington Importadora,9.2,24,0.05,209.76
10804,Ikura,Seafood,Seven Seas Imports,31,36,0,1116.00
10804,Maxilaku,Confections,Seven Seas Imports,20,4,0.15,68.00
10804,Rössle Sauerkraut,Produce,Seven Seas Imports,45.6,24,0,1094.40
10805,Côte de Blaye,Beverages,The Big Cheese,263.5,10,0,2635.00
10805,Sasquatch Ale,Beverages,The Big Cheese,14,10,0,140.00
10806,Chang,Beverages,Victuailles en stock,19,20,0.25,285.00
10806,Longlife Tofu,Produce,Victuailles en stock,10,15,0.25,112.50
10806,Louisiana Fiery Hot Pepper Sauce,Condiments,Victuailles en stock,21.05,2,0,42.10
10807,Boston Crab Meat,Seafood,Franchi S.p.A.,18.4,1,0,18.40
10808,Gnocchi di nonna Alice,Grains/Cereals,Old World Delicatessen,38,20,0.15,646.00
10808,Lakkalikööri,Beverages,Old World Delicatessen,18,50,0.15,765.00
10809,Filo Mix,Grains/Cereals,Wellington Importadora,7,20,0,140.00
10810,Konbu,Seafood,Laughing Bacchus Wine Cellars,6,7,0,42.00
10810,NuNuCa Nuß-Nougat-Creme,Confections,Laughing Bacchus Wine Cellars,14,5,0,70.00
10810,Outback Lager,Beverages,Laughing Bacchus Wine Cellars,15,5,0,75.00
10811,Boston Crab Meat,Seafood,LINO-Delicateses,18.4,30,0,552.00
10811,Teatime Chocolate Biscuits,Confections,LINO-Delicateses,9.2,15,0,138.00
10811,Tunnbröd,Grains/Cereals,LINO-Delicateses,9,18,0,162.00
10812,Gorgonzola Telino,Dairy Products,Reggiani Caseifici,12.5,16,0.1,180.00
10812,Mozzarella di Giovanni,Dairy Products,Reggiani Caseifici,34.8,40,0.1,1252.80
10812,Original Frankfurter grüne Soße,Condiments,Reggiani Caseifici,13,20,0,260.00
10813,Chang,Beverages,Ricardo Adocicados,19,12,0.2,182.40
10813,Spegesild,Seafood,Ricardo Adocicados,12,35,0,420.00
10814,Chocolade,Confections,Victuailles en stock,12.75,8,0.15,86.70
10814,Ipoh Coffee,Beverages,Victuailles en stock,46,20,0.15,782.00
10814,Jack's New England Clam Chowder,Seafood,Victuailles en stock,9.65,20,0,193.00
10814,Sirop d'érable,Condiments,Victuailles en stock,28.5,30,0.15,726.75
10815,Geitost,Dairy Products,Save-a-lot Markets,2.5,16,0,40.00
10816,Côte de Blaye,Beverages,Great Lakes Food Market,263.5,30,0.05,7509.75
10816,Tarte au sucre,Confections,Great Lakes Food Market,49.3,20,0.05,936.70
10817,Boston Crab Meat,Seafood,Königlich Essen,18.4,60,0.15,938.40
10817,Côte de Blaye,Beverages,Königlich Essen,263.5,30,0,7905.00
10817,Gumbär Gummibärchen,Confections,Königlich Essen,31.23,40,0.15,1061.82
10817,Tarte au sucre,Confections,Königlich Essen,49.3,25,0.15,1047.63
10818,Jack's New England Clam Chowder,Seafood,Magazzini Alimentari Riuniti,9.65,20,0,193.00
10818,Mascarpone Fabioli,Dairy Products,Magazzini Alimentari Riuniti,32,20,0,640.00
10819,Ipoh Coffee,Beverages,Cactus Comidas para llevar,46,7,0,322.00
10819,Rhönbräu Klosterbier,Beverages,Cactus Comidas para llevar,7.75,20,0,155.00
10820,Gnocchi di nonna Alice,Grains/Cereals,Rattlesnake Canyon Grocery,38,30,0,1140.00
10821,Manjimup Dried Apples,Produce,Split Rail Beer & Ale,53,6,0,318.00
10821,Steeleye Stout,Beverages,Split Rail Beer & Ale,18,20,0,360.00
10822,Outback Lager,Beverages,Trail's Head Gourmet Provisioners,15,6,0,90.00
10822,Tarte au sucre,Confections,Trail's Head Gourmet Provisioners,49.3,3,0,147.90
10823,Original Frankfurter grüne Soße,Condiments,LILA-Supermercado,13,15,0.1,175.50
10823,Queso Cabrales,Dairy Products,LILA-Supermercado,21,20,0.1,378.00
10823,Raclette Courdavault,Dairy Products,LILA-Supermercado,55,40,0.1,1980.00
10823,Ravioli Angelo,Grains/Cereals,LILA-Supermercado,19.5,15,0,292.50
10824,Jack's New England Clam Chowder,Seafood,Folk och fä HB,9.65,12,0,115.80
10824,Outback Lager,Beverages,Folk och fä HB,15,9,0,135.00
10825,Gumbär Gummibärchen,Confections,Drachenblut Delikatessen,31.23,12,0,374.76
10825,Perth Pasties,Meat/Poultry,Drachenblut Delikatessen,32.8,20,0,656.00
10826,Gorgonzola Telino,Dairy Products,Blondesddsl père et fils,12.5,35,0,437.50
10826,Ravioli Angelo,Grains/Cereals,Blondesddsl père et fils,19.5,15,0,292.50
10827,Chartreuse verte,Beverages,Bon app',18,21,0,378.00
10827,Ikura,Seafood,Bon app',31,15,0,465.00
10828,Côte de Blaye,Beverages,Rancho grande,263.5,2,0,527.00
10828,Sir Rodney's Marmalade,Confections,Rancho grande,81,5,0,405.00
10829,Camembert Pierrot,Dairy Products,Island Trading,34,21,0,714.00
10829,Chang,Beverages,Island Trading,19,10,0,190.00
10829,Konbu,Seafood,Island Trading,6,10,0,60.00
10829,Northwoods Cranberry Sauce,Condiments,Island Trading,40,20,0,800.00
10830,Camembert Pierrot,Dairy Products,Tradição Hipermercados,34,30,0,1020.00
10830,Chartreuse verte,Beverages,Tradição Hipermercados,18,28,0,504.00
10830,Grandma's Boysenberry Spread,Condiments,Tradição Hipermercados,25,6,0,150.00
10830,Scottish Longbreads,Confections,Tradição Hipermercados,12.5,24,0,300.00
10831,Côte de Blaye,Beverages,Santé Gourmet,263.5,8,0,2108.00
10831,Ipoh Coffee,Beverages,Santé Gourmet,46,9,0,414.00
10831,Steeleye Stout,Beverages,Santé Gourmet,18,8,0,144.00
10831,Teatime Chocolate Biscuits,Confections,Santé Gourmet,9.2,2,0,18.40
10832,Gula Malacca,Condiments,La maison d'Asie,19.45,16,0.2,248.96
10832,Konbu,Seafood,La maison d'Asie,6,3,0.2,14.40
10832,NuNuCa Nuß-Nougat-Creme,Confections,La maison d'Asie,14,10,0.2,112.00
10832,Wimmers gute Semmelknödel,Grains/Cereals,La maison d'Asie,33.25,3,0,99.75
10833,Gorgonzola Telino,Dairy Products,Ottilies Käseladen,12.5,9,0.1,101.25
10833,Perth Pasties,Meat/Poultry,Ottilies Käseladen,32.8,9,0.1,265.68
10833,Uncle Bob's Organic Dried Pears,Produce,Ottilies Käseladen,30,20,0.1,540.00
10834,Nord-Ost Matjeshering,Seafood,Tradição Hipermercados,25.89,20,0.05,491.91
10834,Thüringer Rostbratwurst,Meat/Poultry,Tradição Hipermercados,123.79,8,0.05,940.80
10835,Original Frankfurter grüne Soße,Condiments,Alfreds Futterkiste,13,2,0.2,20.80
10835,Raclette Courdavault,Dairy Products,Alfreds Futterkiste,55,15,0,825.00
10836,Camembert Pierrot,Dairy Products,Ernst Handel,34,60,0,2040.00
10836,Gustaf's Knäckebröd,Grains/Cereals,Ernst Handel,21,52,0,1092.00
10836,Ravioli Angelo,Grains/Cereals,Ernst Handel,19.5,24,0,468.00
10836,Steeleye Stout,Beverages,Ernst Handel,18,6,0,108.00
10836,Wimmers gute Semmelknödel,Grains/Cereals,Ernst Handel,33.25,30,0,997.50
10837,Boston Crab Meat,Seafood,Berglunds snabbköp,18.4,25,0,460.00
10837,Konbu,Seafood,Berglunds snabbköp,6,6,0,36.00
10837,Lakkalikööri,Beverages,Berglunds snabbköp,18,21,0.25,283.50
10837,Zaanse koeken,Confections,Berglunds snabbköp,9.5,40,0.25,285.00
10838,Carnarvon Tigers,Seafood,LINO-Delicateses,62.5,25,0.25,1171.88
10838,Chai,Beverages,LINO-Delicateses,18,4,0.25,54.00
10838,Inlagd Sill,Seafood,LINO-Delicateses,19,50,0.25,712.50
10839,Escargots de Bourgogne,Seafood,Tradição Hipermercados,13.25,30,0.1,357.75
10839,Mozzarella di Giovanni,Dairy Products,Tradição Hipermercados,34.8,15,0.1,469.80
10840,Chartreuse verte,Beverages,LINO-Delicateses,18,10,0.2,144.00
10840,NuNuCa Nuß-Nougat-Creme,Confections,LINO-Delicateses,14,6,0.2,67.20
10841,Gnocchi di nonna Alice,Grains/Cereals,Suprêmes délices,38,30,0,1140.00
10841,Ikura,Seafood,Suprêmes délices,31,16,0,496.00
10841,Original Frankfurter grüne Soße,Condiments,Suprêmes délices,13,15,0,195.00
10841,Raclette Courdavault,Dairy Products,Suprêmes délices,55,50,0,2750.00
10842,Ipoh Coffee,Beverages,Tortuga Restaurante,46,5,0,230.00
10842,Outback Lager,Beverages,Tortuga Restaurante,15,12,0,180.00
10842,Queso Cabrales,Dairy Products,Tortuga Restaurante,21,15,0,315.00
10842,Scottish Longbreads,Confections,Tortuga Restaurante,12.5,20,0,250.00
10843,Manjimup Dried Apples,Produce,Victuailles en stock,53,4,0.25,159.00
10844,Gustaf's Knäckebröd,Grains/Cereals,Piccolo und mehr,21,35,0,735.00
10845,Escargots de Bourgogne,Seafood,QUICK-Stop,13.25,60,0.1,715.50
10845,Singaporean Hokkien Fried Mee,Grains/Cereals,QUICK-Stop,14,42,0.1,529.20
10845,Steeleye Stout,Beverages,QUICK-Stop,18,25,0.1,405.00
10845,Tunnbröd,Grains/Cereals,QUICK-Stop,9,70,0.1,567.00
10845,Wimmers gute Semmelknödel,Grains/Cereals,QUICK-Stop,33.25,48,0,1596.00
10846,Chef Anton's Cajun Seasoning,Condiments,Suprêmes délices,22,21,0,462.00
10846,Longlife Tofu,Produce,Suprêmes délices,10,20,0,200.00
10846,Outback Lager,Beverages,Suprêmes délices,15,30,0,450.00
10847,Camembert Pierrot,Dairy Products,Save-a-lot Markets,34,45,0.2,1224.00
10847,Chai,Beverages,Save-a-lot Markets,18,80,0.2,1152.00
10847,Flotemysost,Dairy Products,Save-a-lot Markets,21.5,55,0.2,946.00
10847,Gravad lax,Seafood,Save-a-lot Markets,26,60,0.2,1248.00
10847,Rogede sild,Seafood,Save-a-lot Markets,9.5,36,0.2,273.60
10847,Teatime Chocolate Biscuits,Confections,Save-a-lot Markets,9.2,12,0.2,88.32
10848,Chef Anton's Gumbo Mix,Condiments,Consolidated Holdings,21.35,30,0,640.50
10848,Mishi Kobe Niku,Meat/Poultry,Consolidated Holdings,97,3,0,291.00
10849,Aniseed Syrup,Condiments,Königlich Essen,10,49,0,490.00
10849,Gumbär Gummibärchen,Confections,Königlich Essen,31.23,18,0.15,477.82
10850,Geitost,Dairy Products,Victuailles en stock,2.5,4,0.15,8.50
10850,NuNuCa Nuß-Nougat-Creme,Confections,Victuailles en stock,14,20,0.15,238.00
10850,Outback Lager,Beverages,Victuailles en stock,15,30,0.15,382.50
10851,Chang,Beverages,Ricardo Adocicados,19,5,0.05,90.25
10851,NuNuCa Nuß-Nougat-Creme,Confections,Ricardo Adocicados,14,10,0.05,133.00
10851,Raclette Courdavault,Dairy Products,Ricardo Adocicados,55,42,0.05,2194.50
10851,Ravioli Angelo,Grains/Cereals,Ricardo Adocicados,19.5,10,0.05,185.25
10852,Alice Mutton,Meat/Poultry,Rattlesnake Canyon Grocery,39,6,0,234.00
10852,Chang,Beverages,Rattlesnake Canyon Grocery,19,15,0,285.00
10852,Tarte au sucre,Confections,Rattlesnake Canyon Grocery,49.3,50,0,2465.00
10853,Carnarvon Tigers,Seafood,Blauer See Delikatessen,62.5,10,0,625.00
10854,Ikura,Seafood,Ernst Handel,31,100,0.15,2635.00
10854,Konbu,Seafood,Ernst Handel,6,65,0.15,331.50
10855,Gnocchi di nonna Alice,Grains/Cereals,Old World Delicatessen,38,24,0,912.00
10855,Gorgonzola Telino,Dairy Products,Old World Delicatessen,12.5,14,0,175.00
10855,Louisiana Fiery Hot Pepper Sauce,Condiments,Old World Delicatessen,21.05,15,0.15,268.39
10855,Pavlova,Confections,Old World Delicatessen,17.45,50,0,872.50
10856,Chang,Beverages,Antonio Moreno Taquería,19,20,0,380.00
10856,Singaporean Hokkien Fried Mee,Grains/Cereals,Antonio Moreno Taquería,14,20,0,280.00
10857,Aniseed Syrup,Condiments,Berglunds snabbköp,10,30,0,300.00
10857,Gumbär Gummibärchen,Confections,Berglunds snabbköp,31.23,35,0.25,819.79
10857,Thüringer Rostbratwurst,Meat/Poultry,Berglunds snabbköp,123.79,10,0.25,928.43
10858,Outback Lager,Beverages,La corne d'abondance,15,4,0,60.00
10858,Schoggi Schokolade,Confections,La corne d'abondance,43.9,10,0,439.00
10858,Uncle Bob's Organic Dried Pears,Produce,La corne d'abondance,30,5,0,150.00
10859,Guaraná Fantástica,Beverages,Frankenversand,4.5,40,0.25,135.00
10859,Tourtière,Meat/Poultry,Frankenversand,7.45,35,0.25,195.56
10859,Wimmers gute Semmelknödel,Grains/Cereals,Frankenversand,33.25,30,0.25,748.13
10860,Lakkalikööri,Beverages,France restauration,18,20,0,360.00
10860,Manjimup Dried Apples,Produce,France restauration,53,3,0,159.00
10861,Alice Mutton,Meat/Poultry,White Clover Markets,39,42,0,1638.00
10861,Carnarvon Tigers,Seafood,White Clover Markets,62.5,20,0,1250.00
10861,Geitost,Dairy Products,White Clover Markets,2.5,35,0,87.50
10861,Sir Rodney's Scones,Confections,White Clover Markets,10,40,0,400.00
10861,Tarte au sucre,Confections,White Clover Markets,49.3,3,0,147.90
10862,Filo Mix,Grains/Cereals,Lehmanns Marktstand,7,8,0,56.00
10862,Queso Cabrales,Dairy Products,Lehmanns Marktstand,21,25,0,525.00
10863,Chai,Beverages,HILARION-Abastos,18,20,0.15,306.00
10863,Escargots de Bourgogne,Seafood,HILARION-Abastos,13.25,12,0.15,135.15
10864,Laughing Lumberjack Lager,Beverages,Around the Horn,14,15,0,210.00
10864,Steeleye Stout,Beverages,Around the Horn,18,4,0,72.00
10865,Chartreuse verte,Beverages,QUICK-Stop,18,80,0.05,1368.00
10865,Côte de Blaye,Beverages,QUICK-Stop,263.5,60,0.05,15019.50
10866,Chang,Beverages,Berglunds snabbköp,19,21,0.25,299.25
10866,Guaraná Fantástica,Beverages,Berglunds snabbköp,4.5,6,0.25,20.25
10866,Nord-Ost Matjeshering,Seafood,Berglunds snabbköp,25.89,40,0.25,776.70
10867,Perth Pasties,Meat/Poultry,Lonesome Pine Restaurant,32.8,3,0,98.40
10868,Gumbär Gummibärchen,Confections,Queen Cozinha,31.23,20,0,624.60
10868,Maxilaku,Confections,Queen Cozinha,20,42,0.1,756.00
10868,Steeleye Stout,Beverages,Queen Cozinha,18,30,0,540.00
10869,Chai,Beverages,Seven Seas Imports,18,40,0,720.00
10869,Queso Cabrales,Dairy Products,Seven Seas Imports,21,10,0,210.00
10869,Scottish Longbreads,Confections,Seven Seas Imports,12.5,20,0,250.00
10869,Tunnbröd,Grains/Cereals,Seven Seas Imports,9,50,0,450.00
10870,Manjimup Dried Apples,Produce,Wolski  Zajazd,53,2,0,106.00
10870,Steeleye Stout,Beverages,Wolski  Zajazd,18,3,0,54.00
10871,Alice Mutton,Meat/Poultry,Bon app',39,16,0.05,592.80
10871,Grandma's Boysenberry Spread,Condiments,Bon app',25,50,0.05,1187.50
10871,Pavlova,Confections,Bon app',17.45,12,0.05,198.93
10872,Louisiana Fiery Hot Pepper Sauce,Condiments,Godos Cocina Típica,21.05,21,0.05,419.95
10872,Pâté chinois,Meat/Poultry,Godos Cocina Típica,24,10,0.05,228.00
10872,Tarte au sucre,Confections,Godos Cocina Típica,49.3,20,0.05,936.70
10872,Wimmers gute Semmelknödel,Grains/Cereals,Godos Cocina Típica,33.25,15,0.05,473.81
10873,Rössle Sauerkraut,Produce,Wilman Kala,45.6,3,0,136.80
10873,Sir Rodney's Scones,Confections,Wilman Kala,10,20,0,200.00
10874,Ikura,Seafood,Godos Cocina Típica,31,10,0,310.00
10875,Maxilaku,Confections,Berglunds snabbköp,20,15,0,300.00
10875,Teatime Chocolate Biscuits,Confections,Berglunds snabbköp,9.2,25,0,230.00
10875,Zaanse koeken,Confections,Berglunds snabbköp,9.5,21,0.1,179.55
10876,Spegesild,Seafood,Bon app',12,21,0,252.00
10876,Wimmers gute Semmelknödel,Grains/Cereals,Bon app',33.25,20,0,665.00
10877,Carnarvon Tigers,Seafood,Ricardo Adocicados,62.5,25,0,1562.50
10877,Pavlova,Confections,Ricardo Adocicados,17.45,30,0.25,392.63
10878,Sir Rodney's Marmalade,Confections,QUICK-Stop,81,20,0.05,1539.00
10879,Boston Crab Meat,Seafood,Wilman Kala,18.4,12,0,220.80
10879,Lakkalikööri,Beverages,Wilman Kala,18,10,0,180.00
10879,Louisiana Fiery Hot Pepper Sauce,Condiments,Wilman Kala,21.05,10,0,210.50
10880,Outback Lager,Beverages,Folk och fä HB,15,50,0.2,600.00
10880,Sirop d'érable,Condiments,Folk och fä HB,28.5,30,0.2,684.00
10880,Tunnbröd,Grains/Cereals,Folk och fä HB,9,30,0.2,216.00
10881,Röd Kaviar,Seafood,Cactus Comidas para llevar,15,10,0,150.00
10882,Maxilaku,Confections,Save-a-lot Markets,20,20,0.15,340.00
10882,Singaporean Hokkien Fried Mee,Grains/Cereals,Save-a-lot Markets,14,25,0,350.00
10882,Tourtière,Meat/Poultry,Save-a-lot Markets,7.45,32,0.15,202.64
10883,Guaraná Fantástica,Beverages,Lonesome Pine Restaurant,4.5,8,0,36.00
10884,Gnocchi di nonna Alice,Grains/Cereals,Let's Stop N Shop,38,21,0.05,758.10
10884,Louisiana Fiery Hot Pepper Sauce,Condiments,Let's Stop N Shop,21.05,12,0.05,239.97
10884,Sir Rodney's Scones,Confections,Let's Stop N Shop,10,40,0.05,380.00
10885,Chang,Beverages,Suprêmes délices,19,20,0,380.00
10885,Guaraná Fantástica,Beverages,Suprêmes délices,4.5,12,0,54.00
