OrderID,ProductName,CategoryName,Discontinued,UnitsInStock,ProductPrice,UnitPrice,Quantity,Discount,Sales
10801,Alice Mutton,Meat/Poultry,1,0,39,39,40,0.25,1170.00
10801,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,20,0.25,1856.85
10802,Manjimup Dried Apples,Produce,0,20,53,53,30,0.25,1192.50
10802,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,25,0.25,485.44
10802,Pâté chinois,Meat/Poultry,0,115,24,24,60,0.25,1080.00
10802,Tarte au sucre,Confections,0,17,49.3,49.3,5,0.25,184.88
10803,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,15,0.05,199.50
10803,Raclette Courdavault,Dairy Products,0,79,55,55,15,0.05,783.75
10803,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,24,0.05,209.76
10804,Ikura,Seafood,0,31,31,31,36,0,1116.00
10804,Maxilaku,Confections,0,10,20,20,4,0.15,68.00
10804,Rössle Sauerkraut,Produce,1,26,45.6,45.6,24,0,1094.40
10805,Côte de Blaye,Beverages,0,17,263.5,263.5,10,0,2635.00
10805,Sasquatch Ale,Beverages,0,111,14,14,10,0,140.00
10806,Chang,Beverages,0,17,19,19,20,0.25,285.00
10806,Longlife Tofu,Produce,0,4,10,10,15,0.25,112.50
10806,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,2,0,42.10
10807,Boston Crab Meat,Seafood,0,123,18.4,18.4,1,0,18.40
10808,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,20,0.15,646.00
10808,Lakkalikööri,Beverages,0,57,18,18,50,0.15,765.00
10809,Filo Mix,Grains/Cereals,0,38,7,7,20,0,140.00
10810,Konbu,Seafood,0,24,6,6,7,0,42.00
10810,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,5,0,70.00
10810,Outback Lager,Beverages,0,15,15,15,5,0,75.00
10811,Boston Crab Meat,Seafood,0,123,18.4,18.4,30,0,552.00
10811,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,15,0,138.00
10811,Tunnbröd,Grains/Cereals,0,61,9,9,18,0,162.00
10812,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,16,0.1,180.00
10812,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,40,0.1,1252.80
10812,Original Frankfurter grüne Soße,Condiments,0,32,13,13,20,0,260.00
10813,Chang,Beverages,0,17,19,19,12,0.2,182.40
10813,Spegesild,Seafood,0,95,12,12,35,0,420.00
10814,Chocolade,Confections,0,15,12.75,12.75,8,0.15,86.70
10814,Ipoh Coffee,Beverages,0,17,46,46,20,0.15,782.00
10814,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,20,0,193.00
10814,Sirop d'érable,Condiments,0,113,28.5,28.5,30,0.15,726.75
10815,Geitost,Dairy Products,0,112,2.5,2.5,16,0,40.00
10816,Côte de Blaye,Beverages,0,17,263.5,263.5,30,0.05,7509.75
10816,Tarte au sucre,Confections,0,17,49.3,49.3,20,0.05,936.70
10817,Boston Crab Meat,Seafood,0,123,18.4,18.4,60,0.15,938.40
10817,Côte de Blaye,Beverages,0,17,263.5,263.5,30,0,7905.00
10817,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,40,0.15,1061.82
10817,Tarte au sucre,Confections,0,17,49.3,49.3,25,0.15,1047.63
10818,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,20,0,193.00
10818,Mascarpone Fabioli,Dairy Products,0,9,32,32,20,0,640.00
10819,Ipoh Coffee,Beverages,0,17,46,46,7,0,322.00
10819,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,20,0,155.00
10820,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,30,0,1140.00
10821,Manjimup Dried Apples,Produce,0,20,53,53,6,0,318.00
10821,Steeleye Stout,Beverages,0,20,18,18,20,0,360.00
10822,Outback Lager,Beverages,0,15,15,15,6,0,90.00
10822,Tarte au sucre,Confections,0,17,49.3,49.3,3,0,147.90
10823,Original Frankfurter grüne Soße,Condiments,0,32,13,13,15,0.1,175.50
10823,Queso Cabrales,Dairy Products,0,22,21,21,20,0.1,378.00
10823,Raclette Courdavault,Dairy Products,0,79,55,55,40,0.1,1980.00
10823,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,15,0,292.50
10824,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,12,0,115.80
10824,Outback Lager,Beverages,0,15,15,15,9,0,135.00
10825,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,12,0,374.76
10825,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,20,0,656.00
10826,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,35,0,437.50
10826,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,15,0,292.50
10827,Chartreuse verte,Beverages,0,69,18,18,21,0,378.00
10827,Ikura,Seafood,0,31,31,31,15,0,465.00
10828,Côte de Blaye,Beverages,0,17,263.5,263.5,2,0,527.00
10828,Sir Rodney's Marmalade,Confections,0,40,81,81,5,0,405.00
10829,Camembert Pierrot,Dairy Products,0,19,34,34,21,0,714.00
10829,Chang,Beverages,0,17,19,19,10,0,190.00
10829,Konbu,Seafood,0,24,6,6,10,0,60.00
10829,Northwoods Cranberry Sauce,Condiments,0,6,40,40,20,0,800.00
10830,Camembert Pierrot,Dairy Products,0,19,34,34,30,0,1020.00
10830,Chartreuse verte,Beverages,0,69,18,18,28,0,504.00
10830,Grandma's Boysenberry Spread,Condiments,0,120,25,25,6,0,150.00
10830,Scottish Longbreads,Confections,0,6,12.5,12.5,24,0,300.00
10831,Côte de Blaye,Beverages,0,17,263.5,263.5,8,0,2108.00
10831,Ipoh Coffee,Beverages,0,17,46,46,9,0,414.00
10831,Steeleye Stout,Beverages,0,20,18,18,8,0,144.00
10831,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,2,0,18.40
10832,Gula Malacca,Condiments,0,27,19.45,19.45,16,0.2,248.96
10832,Konbu,Seafood,0,24,6,6,3,0.2,14.40
10832,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,10,0.2,112.00
10832,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,3,0,99.75
10833,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,9,0.1,101.25
10833,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,9,0.1,265.68
10833,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,20,0.1,540.00
10834,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,20,0.05,491.91
10834,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,8,0.05,940.80
10835,Original Frankfurter grüne Soße,Condiments,0,32,13,13,2,0.2,20.80
10835,Raclette Courdavault,Dairy Products,0,79,55,55,15,0,825.00
10836,Camembert Pierrot,Dairy Products,0,19,34,34,60,0,2040.00
10836,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,52,0,1092.00
10836,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,24,0,468.00
10836,Steeleye Stout,Beverages,0,20,18,18,6,0,108.00
10836,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,30,0,997.50
10837,Boston Crab Meat,Seafood,0,123,18.4,18.4,25,0,460.00
10837,Konbu,Seafood,0,24,6,6,6,0,36.00
10837,Lakkalikööri,Beverages,0,57,18,18,21,0.25,283.50
10837,Zaanse koeken,Confections,0,36,9.5,9.5,40,0.25,285.00
10838,Carnarvon Tigers,Seafood,0,42,62.5,62.5,25,0.25,1171.88
10838,Chai,Beverages,0,39,18,18,4,0.25,54.00
10838,Inlagd Sill,Seafood,0,112,19,19,50,0.25,712.50
10839,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,30,0.1,357.75
10839,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,15,0.1,469.80
10840,Chartreuse verte,Beverages,0,69,18,18,10,0.2,144.00
10840,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,6,0.2,67.20
10841,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,30,0,1140.00
10841,Ikura,Seafood,0,31,31,31,16,0,496.00
10841,Original Frankfurter grüne Soße,Condiments,0,32,13,13,15,0,195.00
10841,Raclette Courdavault,Dairy Products,0,79,55,55,50,0,2750.00
10842,Ipoh Coffee,Beverages,0,17,46,46,5,0,230.00
10842,Outback Lager,Beverages,0,15,15,15,12,0,180.00
10842,Queso Cabrales,Dairy Products,0,22,21,21,15,0,315.00
10842,Scottish Longbreads,Confections,0,6,12.5,12.5,20,0,250.00
10843,Manjimup Dried Apples,Produce,0,20,53,53,4,0.25,159.00
10844,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,35,0,735.00
10845,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,60,0.1,715.50
10845,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,42,0.1,529.20
10845,Steeleye Stout,Beverages,0,20,18,18,25,0.1,405.00
10845,Tunnbröd,Grains/Cereals,0,61,9,9,70,0.1,567.00
10845,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,48,0,1596.00
10846,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,21,0,462.00
10846,Longlife Tofu,Produce,0,4,10,10,20,0,200.00
10846,Outback Lager,Beverages,0,15,15,15,30,0,450.00
10847,Camembert Pierrot,Dairy Products,0,19,34,34,45,0.2,1224.00
10847,Chai,Beverages,0,39,18,18,80,0.2,1152.00
10847,Flotemysost,Dairy Products,0,26,21.5,21.5,55,0.2,946.00
10847,Gravad lax,Seafood,0,11,26,26,60,0.2,1248.00
10847,Rogede sild,Seafood,0,5,9.5,9.5,36,0.2,273.60
10847,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,12,0.2,88.32
10848,Chef Anton's Gumbo Mix,Condiments,1,0,21.35,21.35,30,0,640.50
10848,Mishi Kobe Niku,Meat/Poultry,1,29,97,97,3,0,291.00
10849,Aniseed Syrup,Condiments,0,13,10,10,49,0,490.00
10849,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,18,0.15,477.82
10850,Geitost,Dairy Products,0,112,2.5,2.5,4,0.15,8.50
10850,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,20,0.15,238.00
10850,Outback Lager,Beverages,0,15,15,15,30,0.15,382.50
10851,Chang,Beverages,0,17,19,19,5,0.05,90.25
10851,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,10,0.05,133.00
10851,Raclette Courdavault,Dairy Products,0,79,55,55,42,0.05,2194.50
10851,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,10,0.05,185.25
10852,Alice Mutton,Meat/Poultry,1,0,39,39,6,0,234.00
10852,Chang,Beverages,0,17,19,19,15,0,285.00
10852,Tarte au sucre,Confections,0,17,49.3,49.3,50,0,2465.00
10853,Carnarvon Tigers,Seafood,0,42,62.5,62.5,10,0,625.00
10854,Ikura,Seafood,0,31,31,31,100,0.15,2635.00
10854,Konbu,Seafood,0,24,6,6,65,0.15,331.50
10855,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,24,0,912.00
10855,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,14,0,175.00
10855,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,15,0.15,268.39
10855,Pavlova,Confections,0,29,17.45,17.45,50,0,872.50
10856,Chang,Beverages,0,17,19,19,20,0,380.00
10856,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,20,0,280.00
10857,Aniseed Syrup,Condiments,0,13,10,10,30,0,300.00
10857,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,35,0.25,819.79
10857,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,10,0.25,928.43
10858,Outback Lager,Beverages,0,15,15,15,4,0,60.00
10858,Schoggi Schokolade,Confections,0,49,43.9,43.9,10,0,439.00
10858,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,5,0,150.00
10859,Guaraná Fantástica,Beverages,1,20,4.5,4.5,40,0.25,135.00
10859,Tourtière,Meat/Poultry,0,21,7.45,7.45,35,0.25,195.56
10859,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,30,0.25,748.13
10860,Lakkalikööri,Beverages,0,57,18,18,20,0,360.00
10860,Manjimup Dried Apples,Produce,0,20,53,53,3,0,159.00
10861,Alice Mutton,Meat/Poultry,1,0,39,39,42,0,1638.00
10861,Carnarvon Tigers,Seafood,0,42,62.5,62.5,20,0,1250.00
10861,Geitost,Dairy Products,0,112,2.5,2.5,35,0,87.50
10861,Sir Rodney's Scones,Confections,0,3,10,10,40,0,400.00
10861,Tarte au sucre,Confections,0,17,49.3,49.3,3,0,147.90
10862,Filo Mix,Grains/Cereals,0,38,7,7,8,0,56.00
10862,Queso Cabrales,Dairy Products,0,22,21,21,25,0,525.00
10863,Chai,Beverages,0,39,18,18,20,0.15,306.00
10863,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,12,0.15,135.15
10864,Laughing Lumberjack Lager,Beverages,0,52,14,14,15,0,210.00
10864,Steeleye Stout,Beverages,0,20,18,18,4,0,72.00
10865,Chartreuse verte,Beverages,0,69,18,18,80,0.05,1368.00
10865,Côte de Blaye,Beverages,0,17,263.5,263.5,60,0.05,15019.50
10866,Chang,Beverages,0,17,19,19,21,0.25,299.25
10866,Guaraná Fantástica,Beverages,1,20,4.5,4.5,6,0.25,20.25
10866,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,40,0.25,776.70
10867,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,3,0,98.40
10868,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,20,0,624.60
10868,Maxilaku,Confections,0,10,20,20,42,0.1,756.00
10868,Steeleye Stout,Beverages,0,20,18,18,30,0,540.00
10869,Chai,Beverages,0,39,18,18,40,0,720.00
10869,Queso Cabrales,Dairy Products,0,22,21,21,10,0,210.00
10869,Scottish Longbreads,Confections,0,6,12.5,12.5,20,0,250.00
10869,Tunnbröd,Grains/Cereals,0,61,9,9,50,0,450.00
10870,Manjimup Dried Apples,Produce,0,20,53,53,2,0,106.00
10870,Steeleye Stout,Beverages,0,20,18,18,3,0,54.00
10871,Alice Mutton,Meat/Poultry,1,0,39,39,16,0.05,592.80
10871,Grandma's Boysenberry Spread,Condiments,0,120,25,25,50,0.05,1187.50
10871,Pavlova,Confections,0,29,17.45,17.45,12,0.05,198.93
10872,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,21,0.05,419.95
10872,Pâté chinois,Meat/Poultry,0,115,24,24,10,0.05,228.00
10872,Tarte au sucre,Confections,0,17,49.3,49.3,20,0.05,936.70
10872,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,15,0.05,473.81
10873,Rössle Sauerkraut,Produce,1,26,45.6,45.6,3,0,136.80
10873,Sir Rodney's Scones,Confections,0,3,10,10,20,0,200.00
10874,Ikura,Seafood,0,31,31,31,10,0,310.00
10875,Maxilaku,Confections,0,10,20,20,15,0,300.00
10875,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,25,0,230.00
10875,Zaanse koeken,Confections,0,36,9.5,9.5,21,0.1,179.55
10876,Spegesild,Seafood,0,95,12,12,21,0,252.00
10876,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,20,0,665.00
10877,Carnarvon Tigers,Seafood,0,42,62.5,62.5,25,0,1562.50
10877,Pavlova,Confections,0,29,17.45,17.45,30,0.25,392.63
10878,Sir Rodney's Marmalade,Confections,0,40,81,81,20,0.05,1539.00
10879,Boston Crab Meat,Seafood,0,123,18.4,18.4,12,0,220.80
10879,Lakkalikööri,Beverages,0,57,18,18,10,0,180.00
10879,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,10,0,210.50
10880,Outback Lager,Beverages,0,15,15,15,50,0.2,600.00
10880,Sirop d'érable,Condiments,0,113,28.5,28.5,30,0.2,684.00
10880,Tunnbröd,Grains/Cereals,0,61,9,9,30,0.2,216.00
10881,Röd Kaviar,Seafood,0,101,15,15,10,0,150.00
10882,Maxilaku,Confections,0,10,20,20,20,0.15,340.00
10882,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,25,0,350.00
10882,Tourtière,Meat/Poultry,0,21,7.45,7.45,32,0.15,202.64
10883,Guaraná Fantástica,Beverages,1,20,4.5,4.5,8,0,36.00
10884,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,21,0.05,758.10
10884,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,12,0.05,239.97
10884,Sir Rodney's Scones,Confections,0,3,10,10,40,0.05,380.00
10885,Chang,Beverages,0,17,19,19,20,0,380.00
10885,Guaraná Fantástica,Beverages,1,20,4.5,4.5,12,0,54.00
10885,Original Frankfurter grüne Soße,Condiments,0,32,13,13,25,0,325.00
10885,Outback Lager,Beverages,0,15,15,15,30,0,450.00
10886,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,35,0,437.50
10886,Ikura,Seafood,0,31,31,31,70,0,2170.00
10886,Original Frankfurter grüne Soße,Condiments,0,32,13,13,40,0,520.00
10887,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,5,0,70.00
10888,Chang,Beverages,0,17,19,19,20,0,380.00
10888,Scottish Longbreads,Confections,0,6,12.5,12.5,18,0,225.00
10889,Côte de Blaye,Beverages,0,17,263.5,263.5,40,0,10540.00
10889,Queso Cabrales,Dairy Products,0,22,21,21,40,0,840.00
10890,Alice Mutton,Meat/Poultry,1,0,39,39,15,0,585.00
10890,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,14,0,135.10
10890,Sasquatch Ale,Beverages,0,111,14,14,10,0,140.00
10891,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,15,0.05,368.93
10892,Raclette Courdavault,Dairy Products,0,79,55,55,40,0.05,2090.00
10893,Guaraná Fantástica,Beverages,1,20,4.5,4.5,10,0,45.00
10893,Inlagd Sill,Seafood,0,112,19,19,20,0,380.00
10893,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,35,0,906.15
10893,Northwoods Cranberry Sauce,Condiments,0,6,40,40,30,0,1200.00
10893,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,24,0,2970.96
10894,Gudbrandsdalsost,Dairy Products,0,26,36,36,50,0.05,1710.00
10894,Konbu,Seafood,0,24,6,6,28,0.05,159.60
10894,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,120,0.05,883.50
10895,Boston Crab Meat,Seafood,0,123,18.4,18.4,91,0,1674.40
10895,Camembert Pierrot,Dairy Products,0,19,34,34,100,0,3400.00
10895,Chartreuse verte,Beverages,0,69,18,18,45,0,810.00
10895,Guaraná Fantástica,Beverages,1,20,4.5,4.5,110,0,495.00
10896,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,16,0,608.00
10896,Rogede sild,Seafood,0,5,9.5,9.5,15,0,142.50
10897,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,36,0,932.04
10897,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,80,0,9903.20
10898,Konbu,Seafood,0,24,6,6,5,0,30.00
10899,Chartreuse verte,Beverages,0,69,18,18,8,0.15,122.40
10900,Outback Lager,Beverages,0,15,15,15,3,0.25,33.75
10901,Flotemysost,Dairy Products,0,26,21.5,21.5,30,0,645.00
10901,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,30,0,289.50
10902,Pâté chinois,Meat/Poultry,0,115,24,24,30,0.15,612.00
10902,Tarte au sucre,Confections,0,17,49.3,49.3,6,0.15,251.43
10903,Konbu,Seafood,0,24,6,6,40,0,240.00
10903,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,21,0,442.05
10903,Scottish Longbreads,Confections,0,6,12.5,12.5,20,0,250.00
10904,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,15,0,198.75
10904,Tarte au sucre,Confections,0,17,49.3,49.3,35,0,1725.50
10905,Chai,Beverages,0,39,18,18,20,0.05,342.00
10906,Sirop d'érable,Condiments,0,113,28.5,28.5,15,0,427.50
10907,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,14,0,108.50
10908,Filo Mix,Grains/Cereals,0,38,7,7,14,0.05,93.10
10908,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,20,0.05,570.00
10909,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,5,0,48.25
10909,Pavlova,Confections,0,29,17.45,17.45,15,0,261.75
10909,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,12,0,360.00
10910,Maxilaku,Confections,0,10,20,20,10,0,200.00
10910,Sirop d'érable,Condiments,0,113,28.5,28.5,5,0,142.50
10910,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,12,0,110.40
10911,Alice Mutton,Meat/Poultry,1,0,39,39,12,0,468.00
10911,Chai,Beverages,0,39,18,18,10,0,180.00
10911,Laughing Lumberjack Lager,Beverages,0,52,14,14,15,0,210.00
10912,Queso Cabrales,Dairy Products,0,22,21,21,40,0.25,630.00
10912,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,60,0.25,5570.55
10913,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,30,0.25,495.00
10913,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,15,0,198.75
10913,Geitost,Dairy Products,0,112,2.5,2.5,40,0.25,75.00
10914,Flotemysost,Dairy Products,0,26,21.5,21.5,25,0,537.50
10915,Alice Mutton,Meat/Poultry,1,0,39,39,10,0,390.00
10915,Geitost,Dairy Products,0,112,2.5,2.5,30,0,75.00
10915,Tourtière,Meat/Poultry,0,21,7.45,7.45,10,0,74.50
10916,Mascarpone Fabioli,Dairy Products,0,9,32,32,6,0,192.00
10916,Pavlova,Confections,0,29,17.45,17.45,6,0,104.70
10916,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,20,0,390.00
10917,Camembert Pierrot,Dairy Products,0,19,34,34,10,0,340.00
10917,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,1,0,25.89
10918,Camembert Pierrot,Dairy Products,0,19,34,34,25,0.25,637.50
10918,Chai,Beverages,0,39,18,18,60,0.25,810.00
10919,Boston Crab Meat,Seafood,0,123,18.4,18.4,20,0,368.00
10919,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,24,0,336.00
10919,Pavlova,Confections,0,29,17.45,17.45,24,0,418.80
10920,Valkoinen suklaa,Confections,0,65,16.25,16.25,24,0,390.00
10921,Steeleye Stout,Beverages,0,20,18,18,10,0,180.00
10921,Vegie-spread,Condiments,0,24,43.9,43.9,40,0,1756.00
10922,Alice Mutton,Meat/Poultry,1,0,39,39,15,0,585.00
10922,Guaraná Fantástica,Beverages,1,20,4.5,4.5,35,0,157.50
10923,Ipoh Coffee,Beverages,0,17,46,46,10,0.2,368.00
10923,Laughing Lumberjack Lager,Beverages,0,52,14,14,24,0.2,268.80
10923,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,10,0.2,112.00
10924,Ikura,Seafood,0,31,31,31,20,0.1,558.00
10924,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,6,0,46.50
10924,Rössle Sauerkraut,Produce,1,26,45.6,45.6,30,0.1,1231.20
10925,Filo Mix,Grains/Cereals,0,38,7,7,12,0.15,71.40
10925,Inlagd Sill,Seafood,0,112,19,19,25,0.15,403.75
10926,Konbu,Seafood,0,24,6,6,10,0,60.00
10926,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,10,0,348.00
10926,Queso Cabrales,Dairy Products,0,22,21,21,2,0,42.00
10926,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,7,0,64.40
10927,Filo Mix,Grains/Cereals,0,38,7,7,5,0,35.00
10927,Lakkalikööri,Beverages,0,57,18,18,20,0,360.00
10927,Sir Rodney's Marmalade,Confections,0,40,81,81,5,0,405.00
10928,Lakkalikööri,Beverages,0,57,18,18,5,0,90.00
10928,Zaanse koeken,Confections,0,36,9.5,9.5,5,0,47.50
10929,Original Frankfurter grüne Soße,Condiments,0,32,13,13,15,0,195.00
10929,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,49,0,379.75
10929,Sir Rodney's Scones,Confections,0,3,10,10,60,0,600.00
10930,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,30,0.2,318.00
10930,Pâté chinois,Meat/Poultry,0,115,24,24,25,0.2,480.00
10930,Schoggi Schokolade,Confections,0,49,43.9,43.9,25,0,1097.50
10930,Sir Rodney's Scones,Confections,0,3,10,10,36,0,360.00
10931,Konbu,Seafood,0,24,6,6,42,0.15,214.20
10931,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,30,0,585.00
10932,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,16,0,556.80
10932,Pavlova,Confections,0,29,17.45,17.45,30,0.1,471.15
10932,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,20,0.1,139.50
10932,Tarte au sucre,Confections,0,17,49.3,49.3,14,0.1,621.18
10933,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,2,0,65.60
10933,Sirop d'érable,Condiments,0,113,28.5,28.5,30,0,855.00
10934,Grandma's Boysenberry Spread,Condiments,0,120,25,25,20,0,500.00
10935,Carnarvon Tigers,Seafood,0,42,62.5,62.5,4,0.25,187.50
10935,Chai,Beverages,0,39,18,18,21,0,378.00
10935,Tunnbröd,Grains/Cereals,0,61,9,9,8,0.25,54.00
10936,Inlagd Sill,Seafood,0,112,19,19,30,0.2,456.00
10937,Rössle Sauerkraut,Produce,1,26,45.6,45.6,8,0,364.80
10937,Sasquatch Ale,Beverages,0,111,14,14,20,0,280.00
10938,Camembert Pierrot,Dairy Products,0,19,34,34,49,0.25,1249.50
10938,Flotemysost,Dairy Products,0,26,21.5,21.5,35,0.25,564.38
10938,Ipoh Coffee,Beverages,0,17,46,46,24,0.25,828.00
10938,Konbu,Seafood,0,24,6,6,20,0.25,90.00
10939,Chang,Beverages,0,17,19,19,10,0.15,161.50
10939,Laughing Lumberjack Lager,Beverages,0,52,14,14,40,0.15,476.00
10940,Konbu,Seafood,0,24,6,6,20,0,120.00
10940,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,8,0,240.00
10941,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,44,0.25,412.50
10941,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,50,0,1740.00
10941,Scottish Longbreads,Confections,0,6,12.5,12.5,80,0.25,750.00
10941,Tarte au sucre,Confections,0,17,49.3,49.3,30,0.25,1109.25
10942,Maxilaku,Confections,0,10,20,20,28,0,560.00
10943,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,21,0,441.00
10943,Konbu,Seafood,0,24,6,6,15,0,90.00
10943,Spegesild,Seafood,0,95,12,12,15,0,180.00
10944,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,18,0,684.00
10944,Gula Malacca,Condiments,0,27,19.45,19.45,18,0.25,262.58
10944,Queso Cabrales,Dairy Products,0,22,21,21,5,0.25,78.75
10945,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,10,0,125.00
10945,Konbu,Seafood,0,24,6,6,20,0,120.00
10946,Guaraná Fantástica,Beverages,1,20,4.5,4.5,25,0,112.50
10946,Ikura,Seafood,0,31,31,31,25,0,775.00
10946,Original Frankfurter grüne Soße,Condiments,0,32,13,13,40,0,520.00
10947,Raclette Courdavault,Dairy Products,0,79,55,55,4,0,220.00
10948,Manjimup Dried Apples,Produce,0,20,53,53,40,0,2120.00
